Station: Magadino-Cadenazzo
Rural, < 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
22.04.2021 09:00;47.2;22.8;4.1;;10.5;0.6;33.4;10.6;0.0;477.7
22.04.2021 10:00;78.3;8.0;3.0;;8.5;0.3;10.5;13.2;0.0;645.7
22.04.2021 11:00;91.4;6.4;1.8;;8.3;0.3;7.9;15.4;0.0;773.3
22.04.2021 12:00;102.4;4.1;1.1;;6.9;0.2;4.8;16.7;0.0;851.0
22.04.2021 13:00;108.7;4.7;1.0;;7.0;0.2;5.4;18.1;0.0;894.0
22.04.2021 14:00;118.0;4.5;0.8;;6.0;0.3;5.4;18.8;0.0;776.5
22.04.2021 15:00;121.1;4.9;0.8;;5.8;0.2;5.5;19.7;0.0;739.2
22.04.2021 16:00;124.5;4.8;0.7;;6.3;0.2;5.2;19.8;0.0;613.0
22.04.2021 17:00;126.6;5.4;0.6;;7.0;0.3;5.8;19.5;0.0;369.0
22.04.2021 18:00;127.9;6.8;0.6;;8.1;0.3;7.3;19.2;0.0;246.8
22.04.2021 19:00;126.3;11.6;0.7;;15.0;0.5;12.0;18.2;0.0;75.3
22.04.2021 20:00;116.0;16.0;0.6;;19.4;0.5;16.4;16.7;0.0;2.7
22.04.2021 21:00;102.0;12.2;0.7;;14.4;0.4;12.3;13.7;0.0;0.0
22.04.2021 22:00;84.2;18.9;2.8;;19.1;0.6;19.3;11.9;0.0;0.0
22.04.2021 23:00;76.1;20.3;4.1;;19.8;0.6;20.7;10.5;0.0;0.0
23.04.2021 00:00;50.7;22.3;4.4;;17.0;0.6;22.9;8.5;0.0;0.0
23.04.2021 01:00;49.6;23.1;3.2;;17.6;0.6;23.5;7.3;0.0;0.0
23.04.2021 02:00;30.2;31.7;6.3;;17.6;0.6;34.2;6.7;0.0;0.0
23.04.2021 03:00;21.3;30.8;6.8;;16.4;0.6;33.5;6.1;0.0;0.0
23.04.2021 04:00;23.4;29.7;7.1;;15.8;0.6;36.0;5.6;0.0;0.0
23.04.2021 05:00;25.9;20.7;2.4;;15.2;0.5;21.5;4.6;0.0;0.0
23.04.2021 06:00;14.3;27.3;5.5;;13.4;0.6;34.4;4.0;0.0;7.2
23.04.2021 07:00;31.1;12.0;2.8;;11.6;0.5;14.9;5.5;0.0;126.5
23.04.2021 08:00;43.2;24.9;4.3;;10.0;0.5;34.9;10.2;0.0;316.0
23.04.2021 09:00;64.0;22.5;3.5;;8.5;0.4;30.0;12.7;0.0;496.3
23.04.2021 10:00;85.4;13.8;3.3;;8.0;0.3;17.2;15.2;0.0;656.2
23.04.2021 11:00;104.7;5.9;1.6;;6.9;0.2;6.8;17.1;0.0;779.0
23.04.2021 12:00;113.1;5.3;1.5;;10.7;0.4;5.9;18.0;0.0;843.7
23.04.2021 13:00;124.7;5.4;1.5;;15.9;0.4;5.9;19.3;0.0;863.5
23.04.2021 14:00;130.5;6.4;1.3;;16.3;0.4;7.1;20.5;0.0;839.2
23.04.2021 15:00;134.9;6.7;1.2;;15.3;0.4;7.4;21.1;0.0;746.3
23.04.2021 16:00;138.1;7.1;1.1;;15.1;0.4;7.7;21.5;0.0;599.0
23.04.2021 17:00;142.5;8.5;1.0;;16.7;0.4;9.1;21.2;0.0;430.5
23.04.2021 18:00;145.9;9.1;0.7;;19.8;0.5;9.6;20.5;0.0;243.0
23.04.2021 19:00;145.7;10.4;0.6;;21.7;0.5;10.9;19.7;0.0;77.8
23.04.2021 20:00;139.9;14.7;0.6;;24.1;0.6;15.0;18.5;0.0;3.0
23.04.2021 21:00;134.7;14.2;0.7;;27.1;0.6;14.5;17.8;0.0;0.0
23.04.2021 22:00;129.0;11.8;0.7;;28.6;0.6;12.2;16.9;0.0;0.0
23.04.2021 23:00;115.9;10.8;0.7;;25.5;0.6;11.1;15.0;0.0;0.0
24.04.2021 00:00;97.3;11.6;1.6;;20.5;0.5;12.0;12.8;0.0;0.0
24.04.2021 01:00;77.5;13.4;2.8;;20.2;0.6;13.8;10.9;0.0;0.0
24.04.2021 02:00;66.8;10.9;1.3;;19.3;0.6;11.3;10.0;0.0;0.0
24.04.2021 03:00;58.3;14.4;1.3;;19.4;0.5;15.2;9.4;0.0;0.0
24.04.2021 04:00;45.0;20.1;3.5;;19.3;0.6;21.0;10.0;0.0;0.0
24.04.2021 05:00;56.0;15.3;4.0;;15.2;0.5;15.8;9.2;0.0;0.0
24.04.2021 06:00;56.2;17.1;5.2;;13.8;0.4;17.8;9.6;0.0;7.8
24.04.2021 07:00;64.5;14.9;5.4;;12.1;0.5;17.2;11.0;0.0;88.2
24.04.2021 08:00;79.4;11.2;4.8;;11.6;0.4;12.8;13.8;0.0;304.5
24.04.2021 09:00;89.9;8.2;4.6;;11.6;0.4;9.6;14.9;0.0;431.2
24.04.2021 10:00;99.7;6.3;3.0;;12.8;0.4;7.3;16.6;0.0;622.3
24.04.2021 11:00;111.7;5.5;1.6;;16.1;0.5;6.3;18.7;0.0;755.7
24.04.2021 12:00;127.0;4.9;1.3;;22.4;0.5;5.5;19.5;0.0;832.3
24.04.2021 13:00;132.0;4.1;1.0;;20.3;0.4;4.8;20.5;0.0;852.5
24.04.2021 14:00;131.8;4.4;0.9;;17.1;0.4;4.6;21.4;0.0;830.8
24.04.2021 15:00;134.5;4.2;0.8;;14.5;0.3;4.8;21.8;0.0;733.3
24.04.2021 16:00;135.7;4.8;0.8;;11.9;0.3;5.3;22.2;0.0;593.3
24.04.2021 17:00;140.6;5.5;0.8;;12.8;0.3;6.2;21.8;0.0;427.5
24.04.2021 18:00;148.7;5.6;0.5;;14.4;0.4;5.9;21.2;0.0;237.8
24.04.2021 19:00;150.4;7.1;0.5;;15.7;0.4;7.2;20.1;0.0;74.7
24.04.2021 20:00;146.5;7.7;0.5;;17.3;0.4;8.1;18.7;0.0;2.8
24.04.2021 21:00;132.7;8.1;0.5;;17.4;0.5;8.5;16.9;0.0;0.0
24.04.2021 22:00;122.5;8.4;0.7;;17.8;0.5;8.8;15.6;0.0;0.0
24.04.2021 23:00;90.9;18.5;3.3;;18.5;0.5;19.0;13.1;0.0;0.0
25.04.2021 00:00;69.1;24.5;6.7;;20.1;0.6;25.3;11.3;0.0;0.0
25.04.2021 01:00;58.7;20.8;3.8;;18.9;0.5;22.1;9.8;0.0;0.0
25.04.2021 02:00;59.8;17.6;2.1;;18.9;0.6;18.2;9.5;0.0;0.0
25.04.2021 03:00;42.1;25.2;4.4;;19.9;0.6;26.1;9.4;0.0;0.0
25.04.2021 04:00;47.0;15.9;2.2;;19.2;0.5;16.4;8.4;0.0;0.0
25.04.2021 05:00;42.1;20.5;2.6;;23.0;1.8;21.3;7.6;0.0;0.0
25.04.2021 06:00;36.9;20.3;2.6;;24.1;1.8;21.5;6.6;0.0;10.8
25.04.2021 07:00;32.8;19.8;5.8;;19.5;1.1;24.5;8.9;0.0;124.3
25.04.2021 08:00;62.0;8.8;3.6;;15.4;0.6;10.6;12.9;0.0;296.2
25.04.2021 09:00;90.0;5.8;3.2;;13.1;0.4;6.7;15.6;0.0;459.0
25.04.2021 10:00;104.8;5.0;2.2;;12.6;0.4;5.5;17.4;0.0;650.8
25.04.2021 11:00;116.4;4.2;1.4;;13.9;0.4;4.7;19.5;0.0;775.7
25.04.2021 12:00;124.1;4.3;1.2;;14.2;0.4;4.8;20.6;0.0;849.0
25.04.2021 13:00;132.3;4.8;1.3;;15.2;0.4;5.2;21.8;0.0;876.7
25.04.2021 14:00;137.8;4.4;1.1;;14.0;0.4;4.8;22.8;0.0;855.5
25.04.2021 15:00;141.6;4.5;1.1;;12.3;0.4;5.1;23.5;0.0;773.3
25.04.2021 16:00;142.0;4.7;1.0;;10.8;0.4;5.2;23.8;0.0;610.5
25.04.2021 17:00;138.7;4.9;1.0;;10.5;0.3;5.6;23.2;0.0;414.7
25.04.2021 18:00;140.9;4.8;0.9;;11.0;0.3;5.2;21.9;0.0;227.8
25.04.2021 19:00;142.9;4.8;0.7;;11.3;0.3;5.1;20.9;0.0;62.2
25.04.2021 20:00;129.8;6.3;0.7;;10.8;0.4;6.7;19.0;0.0;2.5
25.04.2021 21:00;119.0;6.0;0.7;;11.0;0.4;6.3;16.8;0.0;0.0
25.04.2021 22:00;99.6;11.9;1.2;;12.9;0.4;12.4;15.4;0.0;0.0
25.04.2021 23:00;88.0;10.9;0.9;;13.2;0.4;11.1;14.1;0.0;0.0
26.04.2021 00:00;80.2;11.1;0.8;;12.8;0.4;11.6;13.3;0.0;0.0
26.04.2021 01:00;64.9;17.1;3.5;;13.1;0.5;18.0;13.0;0.0;0.0
26.04.2021 02:00;51.8;17.6;3.4;;14.1;0.5;18.2;12.4;0.0;0.0
26.04.2021 03:00;51.3;13.4;2.0;;14.1;0.4;14.0;11.6;0.0;0.0
26.04.2021 04:00;54.7;12.3;1.1;;13.9;0.4;12.7;12.0;0.0;0.0
26.04.2021 05:00;67.1;9.1;1.0;;13.0;0.4;9.4;12.8;0.0;0.0
26.04.2021 06:00;57.3;9.8;1.2;;12.8;0.4;10.3;12.7;0.0;1.3
26.04.2021 07:00;53.0;17.5;1.4;;13.3;0.5;18.2;12.8;0.1;11.5
26.04.2021 08:00;42.3;27.1;1.2;;13.8;0.7;29.4;12.9;0.2;34.3
26.04.2021 09:00;43.3;27.0;1.3;;13.3;0.7;31.0;13.6;0.1;97.0
26.04.2021 10:00;56.4;20.2;3.4;;12.4;0.5;23.3;14.1;0.0;162.7
26.04.2021 11:00;66.7;14.1;2.8;;11.6;0.5;16.4;14.7;0.0;195.2
26.04.2021 12:00;84.0;9.8;2.1;;12.1;0.4;11.9;16.2;0.0;555.5
26.04.2021 13:00;114.7;4.1;0.9;;10.2;0.3;4.7;16.1;0.0;200.0
26.04.2021 14:00;105.4;5.9;0.7;;11.3;0.3;6.7;15.6;0.0;116.2
26.04.2021 15:00;95.5;8.1;0.9;;14.1;0.4;8.9;15.1;0.0;115.2
26.04.2021 16:00;106.5;7.0;0.6;;12.6;0.4;7.5;15.1;0.0;83.0
26.04.2021 17:00;107.5;11.4;0.7;;16.5;0.5;11.8;15.8;0.0;49.7
26.04.2021 18:00;97.5;15.4;0.8;;19.8;0.6;15.7;15.6;0.0;21.8
26.04.2021 19:00;91.8;16.1;0.8;;25.4;0.6;16.4;15.0;0.0;16.7
26.04.2021 20:00;86.7;16.4;0.8;;26.7;0.6;16.9;14.6;0.0;1.0
26.04.2021 21:00;80.6;16.3;1.0;;30.9;0.7;16.7;14.5;0.0;0.0
26.04.2021 22:00;78.6;14.0;0.5;;35.5;0.7;14.3;13.8;0.0;0.0
26.04.2021 23:00;70.3;16.3;0.3;;34.4;0.7;16.7;12.7;0.0;0.0
27.04.2021 00:00;68.6;13.9;0.4;;30.2;0.6;14.2;11.8;0.0;0.0
27.04.2021 01:00;88.7;6.8;0.3;;19.9;0.3;7.0;10.9;0.0;0.0
27.04.2021 02:00;93.9;4.2;0.3;;15.8;0.2;4.3;10.4;0.0;0.0
27.04.2021 03:00;90.2;4.3;0.3;;15.8;0.3;4.7;10.4;0.0;0.0
27.04.2021 04:00;88.5;4.3;0.3;;17.9;0.3;4.6;10.5;0.0;0.0
27.04.2021 05:00;84.7;4.5;0.3;;18.5;0.4;4.9;10.4;0.0;0.0
27.04.2021 06:00;81.6;5.0;0.3;;19.5;0.4;5.3;10.4;0.0;1.0
27.04.2021 07:00;77.8;7.6;0.4;;21.1;0.4;8.0;10.1;0.0;11.3
27.04.2021 08:00;72.8;8.9;0.3;;21.8;0.5;9.3;10.5;0.0;39.7
27.04.2021 09:00;71.1;11.5;0.5;;22.3;0.6;12.4;11.1;0.0;94.5
27.04.2021 10:00;74.3;8.2;0.5;;22.8;0.5;9.2;11.9;0.0;178.8
27.04.2021 11:00;78.2;7.8;0.4;;23.9;0.5;9.3;12.8;0.0;377.2
27.04.2021 12:00;85.1;6.5;0.4;;23.8;0.5;7.8;13.9;0.0;479.0
27.04.2021 13:00;93.0;4.3;0.4;;20.5;0.4;5.2;14.2;0.0;487.8
27.04.2021 14:00;91.4;4.6;0.3;;19.7;0.4;5.3;14.5;0.0;468.2
27.04.2021 15:00;89.2;7.3;0.3;;24.6;0.5;8.2;13.9;0.0;263.3
27.04.2021 16:00;83.6;10.0;0.3;;27.1;0.6;11.0;13.7;0.0;142.7
27.04.2021 17:00;79.8;11.6;0.3;;28.4;0.6;12.2;13.5;0.0;74.2
27.04.2021 18:00;77.0;10.5;0.3;;26.9;0.6;11.3;13.7;0.0;80.7
27.04.2021 19:00;84.6;10.4;0.3;;24.2;0.5;10.7;13.6;0.0;19.8
27.04.2021 20:00;68.8;12.8;0.3;;25.7;0.7;13.2;12.8;0.0;1.2
27.04.2021 21:00;73.7;11.9;0.3;;24.6;0.7;12.3;12.6;0.0;0.0
27.04.2021 22:00;72.8;10.5;0.3;;24.8;0.7;11.0;12.8;0.0;0.0
27.04.2021 23:00;73.9;11.3;0.4;;25.8;0.6;11.7;13.1;0.0;0.0
28.04.2021 00:00;71.7;9.6;0.4;;27.6;0.6;10.0;13.0;0.0;0.0
28.04.2021 01:00;67.7;9.8;0.4;;31.1;0.7;10.3;12.8;0.0;0.0
28.04.2021 02:00;57.8;10.8;0.3;;29.6;0.7;11.3;12.0;0.0;0.0
28.04.2021 03:00;56.9;10.0;0.4;;31.1;0.8;10.5;12.0;0.0;0.0
28.04.2021 04:00;55.5;9.1;0.4;;32.6;0.8;9.7;11.8;0.0;0.0
28.04.2021 05:00;50.1;13.0;0.4;;33.8;0.8;13.6;11.5;0.0;0.0
28.04.2021 06:00;58.3;11.3;0.4;;35.3;0.7;11.9;11.5;0.0;7.3
28.04.2021 07:00;58.5;10.5;0.4;;35.7;0.7;11.3;11.6;0.0;49.7
28.04.2021 08:00;56.3;12.5;0.6;;35.7;0.7;13.6;12.1;0.0;74.2
28.04.2021 09:00;58.6;11.4;0.5;;33.9;0.7;13.3;12.4;0.0;163.5
28.04.2021 10:00;82.8;5.2;0.5;;27.8;0.5;6.4;14.4;0.0;521.2
28.04.2021 11:00;85.3;5.5;0.5;;28.1;0.5;6.6;15.5;0.0;684.8
28.04.2021 12:00;93.6;3.6;0.4;;24.0;0.4;4.3;16.4;0.0;830.8
28.04.2021 13:00;98.2;3.5;0.3;;19.7;0.3;3.9;16.5;0.0;554.7
28.04.2021 14:00;96.5;5.3;0.3;;21.1;0.4;5.9;16.0;0.0;343.5
28.04.2021 15:00;97.6;7.0;0.4;;21.7;0.4;7.8;15.8;0.0;241.8
28.04.2021 16:00;102.4;6.3;0.4;;22.7;0.4;6.9;15.5;0.0;153.7
28.04.2021 17:00;100.4;7.8;0.3;;20.5;0.4;8.4;15.0;0.0;111.2
28.04.2021 18:00;95.8;8.8;0.3;;23.0;0.5;9.2;14.8;0.0;37.2
28.04.2021 19:00;89.2;10.2;0.3;;25.8;0.6;10.8;14.1;0.0;7.8
28.04.2021 20:00;78.7;13.5;0.4;;29.7;0.7;13.7;13.7;0.0;0.3
28.04.2021 21:00;74.8;10.5;0.5;;24.6;0.6;10.8;12.7;0.2;0.0
28.04.2021 22:00;63.9;9.9;0.4;;23.9;0.7;10.3;12.1;0.2;0.0
28.04.2021 23:00;53.6;10.1;0.4;;24.8;0.7;10.5;11.9;0.3;0.0
29.04.2021 00:00;44.0;9.3;0.5;;24.7;0.6;9.6;11.8;0.3;0.0
29.04.2021 01:00;38.7;9.9;0.6;;25.6;0.6;10.5;11.8;0.3;0.0
29.04.2021 02:00;40.3;9.0;0.5;;25.4;0.6;9.5;11.6;0.3;0.0
29.04.2021 03:00;40.9;9.4;0.4;;25.2;0.5;9.8;11.5;0.4;0.0
29.04.2021 04:00;74.2;6.4;0.4;;18.8;0.3;6.7;11.1;0.8;0.0
29.04.2021 05:00;70.3;5.1;0.3;;17.3;0.3;5.3;11.0;1.1;0.0
29.04.2021 06:00;78.8;5.1;0.3;;17.9;0.4;5.4;11.0;0.3;1.8
29.04.2021 07:00;69.4;5.2;0.4;;18.1;0.4;5.4;11.2;0.1;27.5
29.04.2021 08:00;68.3;8.4;0.4;;18.9;0.4;9.1;11.4;1.2;42.2
29.04.2021 09:00;73.5;8.8;0.4;;17.3;0.4;9.4;11.5;0.6;38.2
29.04.2021 10:00;62.4;7.7;0.4;;13.7;0.3;8.4;11.9;0.8;69.7
29.04.2021 11:00;73.1;4.1;0.4;;8.1;0.2;4.8;12.0;0.2;139.8
29.04.2021 12:00;67.3;5.6;0.4;;7.0;0.3;6.5;12.4;0.0;189.3
29.04.2021 13:00;65.5;7.2;0.4;;7.7;0.3;8.6;12.9;0.0;207.5
29.04.2021 14:00;68.7;7.2;0.4;;7.1;0.3;8.2;12.9;0.2;184.2
29.04.2021 15:00;67.7;8.0;0.5;;6.7;0.5;8.9;12.5;0.4;97.3
29.04.2021 16:00;69.1;6.7;0.4;;9.3;0.4;7.3;12.4;2.3;60.2
29.04.2021 17:00;72.1;6.8;0.4;;8.5;0.3;7.3;12.1;4.8;34.7
29.04.2021 18:00;70.6;6.6;0.4;;9.7;0.3;7.1;12.2;4.4;29.2
29.04.2021 19:00;67.3;9.0;0.6;;8.9;0.4;9.4;12.3;3.1;17.8
29.04.2021 20:00;66.1;8.8;0.4;;7.9;0.3;9.4;12.2;1.2;1.0
29.04.2021 21:00;36.8;20.0;1.0;;7.9;0.5;20.6;12.0;0.5;0.0
29.04.2021 22:00;45.0;17.5;1.1;;5.0;0.4;18.1;11.7;0.1;0.0
29.04.2021 23:00;41.8;11.3;0.6;;4.2;0.3;11.9;11.7;0.7;0.0
30.04.2021 00:00;45.7;11.0;1.6;;5.4;0.3;11.4;11.9;0.0;0.0
30.04.2021 01:00;40.8;8.3;1.3;;3.4;0.2;8.9;11.5;0.0;0.0
30.04.2021 02:00;32.0;9.4;1.1;;3.8;0.2;10.0;11.1;0.0;0.0
30.04.2021 03:00;25.5;9.0;0.9;;4.6;0.2;9.5;11.1;0.0;0.0
30.04.2021 04:00;20.1;11.5;1.1;;4.2;0.2;11.9;10.6;0.0;0.0
30.04.2021 05:00;16.8;8.1;0.6;;4.4;0.2;8.6;10.6;0.0;0.0
30.04.2021 06:00;15.2;10.5;0.8;;4.8;0.2;11.4;10.8;0.4;4.2
30.04.2021 07:00;14.0;17.3;1.4;;4.0;0.3;20.6;11.2;1.9;33.0
30.04.2021 08:00;16.6;17.8;1.6;;4.2;0.3;24.5;11.6;0.1;85.2
30.04.2021 09:00;26.7;10.3;1.6;;4.3;0.3;13.4;12.2;0.0;143.8
30.04.2021 10:00;32.5;9.9;1.1;;3.9;0.2;14.3;12.3;0.1;170.2
30.04.2021 11:00;46.0;5.8;1.0;;1.8;0.2;8.3;12.6;0.0;290.2
30.04.2021 12:00;59.6;4.1;0.6;;1.0;0.1;4.9;12.4;0.1;218.5
30.04.2021 13:00;61.8;5.1;0.5;;0.7;0.1;7.1;12.2;1.4;123.2
30.04.2021 14:00;56.7;7.2;0.5;;1.7;0.1;8.6;12.8;1.4;165.2
30.04.2021 15:00;54.8;11.0;0.5;;2.9;0.2;13.2;13.6;0.0;206.2
30.04.2021 16:00;52.2;11.0;0.5;;4.4;0.3;12.6;14.1;0.0;135.5
30.04.2021 17:00;44.8;15.7;0.5;;5.8;0.3;18.0;14.3;0.2;123.7
30.04.2021 18:00;40.0;20.1;0.6;;6.9;0.4;22.5;14.5;0.0;76.7
30.04.2021 19:00;33.3;19.1;0.5;;7.3;0.4;20.2;14.1;0.7;13.7
30.04.2021 20:00;26.3;18.6;0.5;;8.4;0.4;19.2;13.7;2.0;1.7
30.04.2021 21:00;20.2;16.6;0.6;;10.8;0.5;17.1;13.5;2.1;0.0
30.04.2021 22:00;20.8;14.8;0.5;;10.7;0.5;15.4;13.3;2.3;0.0
30.04.2021 23:00;19.4;14.7;0.5;;11.3;0.6;15.6;13.3;1.2;0.0
01.05.2021 00:00;36.9;8.5;0.6;;5.8;0.3;8.9;13.0;0.5;0.0
01.05.2021 01:00;29.9;8.0;0.7;7.9;4.9;0.2;8.3;12.7;0.6;0.0
01.05.2021 02:00;28.3;7.2;0.4;9.2;6.5;0.3;7.8;12.6;1.2;0.0
01.05.2021 03:00;23.1;8.3;0.4;9.2;6.5;0.3;8.8;12.5;0.4;0.0
01.05.2021 04:00;18.1;6.1;0.3;9.8;6.5;0.2;6.6;12.4;0.7;0.0
01.05.2021 05:00;22.7;7.2;0.7;9.8;7.3;0.3;7.7;12.4;2.4;0.0
01.05.2021 06:00;29.7;7.9;1.6;8.4;6.0;0.3;8.6;12.3;2.4;2.2
01.05.2021 07:00;29.0;7.5;1.3;7.3;4.6;0.2;8.2;12.2;0.1;19.3
01.05.2021 08:00;27.2;6.4;1.5;6.8;4.5;0.2;7.3;12.3;0.1;43.7
01.05.2021 09:00;29.3;6.6;1.1;6.7;4.4;0.2;7.7;12.4;2.8;40.7
01.05.2021 10:00;36.4;5.2;0.7;5.4;3.9;0.2;6.0;12.4;1.9;64.7
01.05.2021 11:00;48.2;4.3;0.7;5.4;3.9;0.1;5.1;12.5;1.6;113.3
01.05.2021 12:00;53.8;2.9;0.5;4.3;3.2;0.1;3.5;12.6;1.1;148.0
01.05.2021 13:00;51.7;3.4;0.4;4.6;3.3;0.1;3.9;12.7;0.5;84.7
01.05.2021 14:00;55.1;3.0;0.5;3.5;2.4;0.1;3.6;12.4;2.9;58.7
01.05.2021 15:00;58.9;3.7;0.4;3.8;2.1;0.1;4.0;12.2;6.3;37.7
01.05.2021 16:00;68.6;3.7;0.4;3.3;1.5;0.1;4.1;11.9;6.5;29.5
01.05.2021 17:00;67.1;2.8;0.3;2.5;1.4;0.1;3.2;11.7;4.5;24.3
01.05.2021 18:00;71.4;2.6;0.3;2.2;1.2;0.1;2.7;11.2;3.8;13.5
01.05.2021 19:00;68.3;2.8;0.2;2.5;1.4;0.1;3.0;10.8;4.8;4.0
01.05.2021 20:00;69.1;3.8;0.3;3.3;1.8;0.1;4.2;10.6;5.7;0.0
01.05.2021 21:00;62.5;6.6;0.5;4.0;2.5;0.2;7.0;10.6;6.7;0.0
01.05.2021 22:00;65.1;5.9;1.0;4.4;2.4;0.1;6.3;10.9;1.3;0.0
01.05.2021 23:00;73.6;4.3;1.2;3.4;1.9;0.1;4.6;10.5;0.5;0.0
02.05.2021 00:00;68.9;4.9;1.3;2.7;1.2;0.1;5.3;10.0;0.6;0.0
02.05.2021 01:00;68.0;3.8;1.2;2.3;1.0;0.0;4.0;10.1;0.3;0.0
02.05.2021 02:00;63.7;4.2;1.4;2.3;0.9;0.0;4.7;10.2;0.0;0.0
02.05.2021 03:00;60.5;4.0;1.2;2.8;1.1;0.0;4.5;10.1;0.0;0.0
02.05.2021 04:00;53.2;5.3;1.2;3.3;1.1;0.1;5.6;9.8;0.0;0.0
02.05.2021 05:00;46.5;4.0;0.7;3.7;1.0;0.0;4.4;8.9;0.0;0.0
02.05.2021 06:00;42.7;6.2;1.4;3.0;0.8;0.0;6.8;9.3;0.0;14.0
02.05.2021 07:00;38.0;4.3;1.2;3.2;0.8;0.0;5.0;10.0;0.0;87.2
02.05.2021 08:00;40.5;3.4;0.9;3.3;0.7;0.0;4.5;11.8;0.0;219.7
02.05.2021 09:00;51.8;2.8;0.8;3.1;0.6;0.0;3.9;14.5;0.0;513.5
02.05.2021 10:00;79.1;2.5;0.4;3.5;0.5;0.0;3.1;17.0;0.0;502.2
02.05.2021 11:00;91.5;2.9;0.3;3.2;0.4;0.0;3.4;18.1;0.0;609.2
02.05.2021 12:00;94.4;2.8;0.3;1.9;0.3;0.0;3.5;19.2;0.0;881.5
02.05.2021 13:00;95.4;3.1;0.2;1.7;0.3;0.0;3.4;19.4;0.0;768.8
02.05.2021 14:00;96.8;2.8;0.2;2.2;0.4;0.0;3.4;20.1;0.0;906.8
02.05.2021 15:00;97.6;3.0;0.2;1.7;0.4;0.0;3.6;19.6;0.0;633.7
02.05.2021 16:00;98.9;2.9;0.2;1.6;0.6;0.0;3.6;19.7;0.0;590.7
02.05.2021 17:00;101.4;2.5;0.2;1.9;0.7;0.0;2.9;19.4;0.0;458.0
02.05.2021 18:00;105.3;2.5;0.1;2.7;1.2;0.0;3.0;18.4;0.0;275.3
02.05.2021 19:00;105.3;2.6;0.1;2.3;1.3;0.0;3.0;16.9;0.0;136.7
02.05.2021 20:00;100.2;3.8;0.4;3.7;1.5;0.1;4.3;15.1;0.0;6.5
02.05.2021 21:00;95.0;5.6;0.9;3.4;1.5;0.1;5.9;14.1;0.0;0.0
02.05.2021 22:00;88.1;5.7;0.9;2.9;1.6;0.1;6.1;12.9;0.0;0.0
02.05.2021 23:00;82.3;6.7;1.6;4.1;1.6;0.1;7.3;11.6;0.0;0.0
03.05.2021 00:00;76.3;7.9;2.1;3.4;1.6;0.1;8.1;10.8;0.0;0.0
03.05.2021 01:00;70.2;7.4;2.0;;1.5;0.1;8.0;8.8;0.0;0.0
03.05.2021 02:00;68.0;9.7;3.0;;1.4;0.1;10.8;9.1;0.0;0.0
03.05.2021 03:00;62.3;6.7;1.9;;1.5;0.1;7.2;6.6;0.0;0.0
03.05.2021 04:00;62.7;10.5;3.2;;1.3;0.1;12.0;8.1;0.0;0.0
03.05.2021 05:00;57.2;10.3;3.6;;1.3;0.1;11.1;5.1;0.0;0.0
03.05.2021 06:00;50.7;13.7;4.4;;1.4;0.1;15.8;6.3;0.0;15.3
03.05.2021 07:00;65.8;9.7;2.4;;1.4;0.1;11.2;9.4;0.0;180.3
03.05.2021 08:00;74.1;9.3;1.8;;1.5;0.1;11.3;11.7;0.0;369.3
03.05.2021 09:00;83.1;7.5;1.3;;1.6;0.1;9.4;13.7;0.0;556.0
03.05.2021 10:00;93.5;5.7;0.7;;1.7;0.1;6.7;15.6;0.0;714.8
03.05.2021 11:00;100.8;5.2;0.5;;1.5;0.1;6.3;17.0;0.0;841.5
03.05.2021 12:00;103.5;3.5;0.4;;1.3;0.0;4.3;17.7;0.0;850.8
03.05.2021 13:00;104.3;3.2;0.3;;1.3;0.1;3.5;18.3;0.0;940.2
03.05.2021 14:00;107.0;3.6;0.3;;1.5;0.1;4.0;19.0;0.0;905.0
03.05.2021 15:00;108.5;3.7;0.3;;1.5;0.1;4.0;19.1;0.0;807.7
03.05.2021 16:00;111.0;4.0;0.3;;1.8;0.1;4.6;19.2;0.0;673.5
03.05.2021 17:00;113.0;3.8;0.3;;1.9;0.1;4.3;19.1;0.0;503.7
03.05.2021 18:00;114.5;4.8;0.3;;2.2;0.1;5.3;18.7;0.0;313.3
03.05.2021 19:00;114.7;6.1;0.3;;2.7;0.1;6.4;17.6;0.0;127.2
03.05.2021 20:00;114.5;8.4;0.3;;4.3;0.2;8.5;16.4;0.0;7.8
03.05.2021 21:00;103.9;8.8;0.3;;5.3;0.2;9.0;14.5;0.0;0.0
03.05.2021 22:00;95.6;8.9;0.4;;5.4;0.3;9.2;13.1;0.0;0.0
03.05.2021 23:00;84.2;6.9;0.5;;5.2;0.3;7.3;12.0;0.0;0.0
04.05.2021 00:00;80.0;7.0;0.6;;5.8;0.3;7.4;12.6;0.0;0.0
04.05.2021 01:00;59.9;6.5;0.7;;5.6;0.3;7.3;11.0;0.0;0.0
04.05.2021 02:00;51.7;12.6;1.0;;5.7;0.3;13.1;11.1;0.0;0.0
04.05.2021 03:00;43.4;13.1;2.4;;5.9;0.3;13.6;10.9;0.0;0.0
04.05.2021 04:00;46.2;10.8;1.7;;6.2;0.3;11.3;10.9;0.0;0.0
