Station: Sion-Aéroport-A9
Rural, motorway
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
24.03.2021 03:00;32.1;17.9;12.2;7.8;19.9;1.0;0.0;0.0
24.03.2021 04:00;35.3;17.1;10.3;7.0;18.1;1.7;0.0;0.0
24.03.2021 05:00;33.4;19.7;10.9;7.1;21.7;1.8;0.0;0.0
24.03.2021 06:00;19.0;35.6;12.7;7.7;44.7;1.2;0.0;0.0
24.03.2021 07:00;14.1;41.2;14.1;8.3;54.0;0.6;0.0;6.5
24.03.2021 08:00;7.8;57.5;21.9;9.4;128.2;1.6;0.0;118.2
24.03.2021 09:00;24.0;46.8;26.6;9.9;95.1;5.0;0.0;329.2
24.03.2021 10:00;44.3;34.0;26.8;8.4;58.6;7.8;0.0;504.8
24.03.2021 11:00;61.0;28.4;22.9;7.7;48.6;9.4;0.0;644.2
24.03.2021 12:00;78.7;16.9;16.5;7.2;25.2;11.6;0.0;738.2
24.03.2021 13:00;87.0;18.5;17.5;7.4;27.3;13.8;0.0;776.3
24.03.2021 14:00;93.6;14.9;13.0;5.1;20.8;15.6;0.0;771.2
24.03.2021 15:00;94.7;14.1;14.7;4.7;19.2;16.9;0.0;685.5
24.03.2021 16:00;90.3;11.5;20.7;6.9;14.8;16.5;0.0;554.7
24.03.2021 17:00;90.1;13.0;21.1;6.8;16.0;16.1;0.0;385.7
24.03.2021 18:00;89.1;14.0;18.2;6.8;15.7;15.2;0.0;189.8
24.03.2021 19:00;67.2;34.3;22.2;8.3;43.6;12.8;0.0;17.5
24.03.2021 20:00;46.4;43.7;17.8;6.5;56.3;10.9;0.0;0.0
24.03.2021 21:00;29.3;54.0;18.0;9.6;67.2;8.9;0.0;0.0
24.03.2021 22:00;11.8;67.0;15.0;7.1;92.7;5.9;0.0;0.0
24.03.2021 23:00;34.4;38.6;10.3;5.3;42.9;5.6;0.0;0.0
25.03.2021 00:00;31.4;33.1;10.2;5.6;37.6;4.1;0.0;0.0
25.03.2021 01:00;40.6;17.9;9.0;5.3;19.9;3.8;0.0;0.0
25.03.2021 02:00;38.7;20.4;6.0;3.8;22.1;2.4;0.0;0.0
25.03.2021 03:00;42.6;17.4;6.0;3.5;19.3;2.5;0.0;0.0
25.03.2021 04:00;38.6;19.1;5.7;3.5;21.0;2.2;0.0;0.0
25.03.2021 05:00;33.5;23.5;6.5;3.6;27.6;2.0;0.0;0.0
25.03.2021 06:00;15.2;47.3;10.5;4.2;69.5;1.1;0.0;0.0
25.03.2021 07:00;3.5;71.0;16.9;5.5;152.7;1.0;0.0;10.5
25.03.2021 08:00;9.8;68.0;37.0;8.1;163.1;2.6;0.0;133.5
25.03.2021 09:00;31.9;45.2;20.7;6.1;74.8;5.9;0.0;330.3
25.03.2021 10:00;46.3;39.7;22.4;5.9;65.5;8.9;0.0;500.0
25.03.2021 11:00;68.3;25.8;18.7;4.5;39.7;10.8;0.0;599.8
25.03.2021 12:00;78.1;22.1;10.5;3.0;34.0;12.9;0.0;672.2
25.03.2021 13:00;89.0;15.4;13.7;3.7;21.9;14.6;0.0;738.7
25.03.2021 14:00;95.0;12.3;10.2;3.4;16.9;16.6;0.0;743.3
25.03.2021 15:00;96.7;10.1;14.8;4.2;13.8;17.8;0.0;690.3
25.03.2021 16:00;95.8;12.3;16.6;3.9;16.9;18.0;0.0;551.8
25.03.2021 17:00;86.9;26.5;15.3;3.6;36.9;17.5;0.0;376.7
25.03.2021 18:00;86.9;20.4;20.0;4.5;24.9;15.3;0.0;142.0
25.03.2021 19:00;81.2;21.4;15.6;4.6;23.3;13.2;0.0;18.0
25.03.2021 20:00;76.9;25.3;13.7;4.8;29.2;12.1;0.0;0.0
25.03.2021 21:00;43.6;49.9;12.9;5.2;57.9;9.6;0.0;0.0
25.03.2021 22:00;47.7;35.0;14.8;7.7;38.8;9.0;0.0;0.0
25.03.2021 23:00;34.0;41.7;12.0;6.2;49.3;6.4;0.0;0.0
26.03.2021 00:00;38.2;29.1;13.7;8.9;32.2;5.5;0.0;0.0
26.03.2021 01:00;47.9;22.3;8.9;5.1;24.8;5.3;0.0;0.0
26.03.2021 02:00;42.2;21.5;9.2;4.8;22.9;4.3;0.0;0.0
26.03.2021 03:00;53.7;11.8;7.4;4.4;12.6;4.0;0.0;0.0
26.03.2021 04:00;41.6;21.2;8.4;5.2;22.7;2.6;0.0;0.0
26.03.2021 05:00;39.8;22.7;8.7;5.0;25.4;3.2;0.0;0.0
26.03.2021 06:00;27.0;36.9;9.8;5.0;47.2;2.3;0.0;0.0
26.03.2021 07:00;24.5;43.8;11.7;5.3;56.8;2.7;0.0;9.8
26.03.2021 08:00;19.8;57.2;20.5;6.5;102.9;3.3;0.0;130.7
26.03.2021 09:00;24.0;60.4;36.3;9.0;122.4;6.3;0.0;348.0
26.03.2021 10:00;47.2;45.6;27.7;6.9;76.2;9.0;0.0;479.7
26.03.2021 11:00;82.7;16.4;16.1;4.1;23.2;11.7;0.0;685.5
26.03.2021 12:00;87.1;16.0;17.3;4.5;21.9;14.4;0.0;751.7
26.03.2021 13:00;94.7;17.3;16.2;4.1;24.7;16.0;0.0;759.7
26.03.2021 14:00;102.7;14.8;12.7;3.2;20.5;17.8;0.0;741.2
26.03.2021 15:00;101.0;20.6;12.1;3.3;29.0;18.5;0.0;590.2
26.03.2021 16:00;96.2;26.6;11.2;3.1;37.4;18.5;0.0;338.5
26.03.2021 17:00;110.3;5.7;6.9;2.5;6.6;18.8;0.0;262.0
26.03.2021 18:00;74.6;51.1;16.4;4.1;72.5;18.4;0.0;151.5
26.03.2021 19:00;73.3;46.1;23.6;5.6;63.3;16.7;0.0;27.5
26.03.2021 20:00;79.4;31.1;23.3;7.2;35.9;14.8;0.0;0.0
26.03.2021 21:00;74.3;30.6;18.6;7.1;34.1;12.9;0.0;0.0
26.03.2021 22:00;44.3;52.2;17.3;7.7;59.3;12.5;0.0;0.0
26.03.2021 23:00;64.0;24.9;15.3;7.9;30.8;11.6;0.0;0.0
27.03.2021 00:00;60.7;21.8;14.4;8.0;23.4;10.4;0.0;0.0
27.03.2021 01:00;55.7;22.9;17.3;9.6;24.8;11.2;0.0;0.0
27.03.2021 02:00;60.2;14.1;15.3;8.4;15.1;10.5;0.0;0.0
27.03.2021 03:00;60.0;12.0;13.3;7.7;12.7;10.1;0.0;0.0
27.03.2021 04:00;67.2;6.5;14.5;8.4;7.1;9.0;1.6;0.0
27.03.2021 05:00;66.8;5.8;11.8;7.9;6.8;8.6;1.6;0.0
27.03.2021 06:00;55.6;12.7;14.5;8.7;15.2;8.2;0.6;0.0
27.03.2021 07:00;59.7;10.6;14.3;9.0;11.7;8.0;0.3;0.8
27.03.2021 08:00;71.6;7.3;4.2;2.2;8.6;7.9;0.1;41.8
27.03.2021 09:00;67.8;11.9;5.7;1.6;15.4;8.6;0.0;160.2
27.03.2021 10:00;69.8;12.8;2.9;1.2;18.8;9.1;0.0;242.5
27.03.2021 11:00;76.3;5.4;3.3;1.3;7.2;9.4;0.0;286.2
27.03.2021 12:00;76.5;10.5;5.1;1.5;15.7;10.4;0.0;358.0
27.03.2021 13:00;76.4;14.2;5.6;2.0;22.4;11.6;0.0;648.8
27.03.2021 14:00;80.8;9.1;4.8;1.9;14.0;11.8;0.0;737.2
27.03.2021 15:00;85.8;4.8;4.1;1.8;6.8;12.9;0.0;706.0
27.03.2021 16:00;87.5;4.1;3.9;1.7;5.5;13.0;0.0;570.0
27.03.2021 17:00;86.6;6.9;5.5;1.9;9.6;12.2;0.0;396.7
27.03.2021 18:00;81.5;15.6;6.6;2.2;22.9;11.0;0.0;203.2
27.03.2021 19:00;80.4;15.5;5.9;2.2;19.7;9.4;0.0;19.5
27.03.2021 20:00;80.0;12.8;4.7;2.2;17.5;8.9;0.0;0.0
27.03.2021 21:00;76.9;11.8;5.2;2.5;13.6;8.1;0.0;0.0
27.03.2021 22:00;57.1;21.6;7.0;3.1;23.7;6.2;0.0;0.0
27.03.2021 23:00;42.1;23.0;9.5;6.1;24.9;5.2;0.0;0.0
28.03.2021 00:00;34.0;23.3;7.0;3.8;28.6;4.5;0.0;0.0
28.03.2021 01:00;21.3;31.3;7.4;4.1;41.0;2.7;0.0;0.0
28.03.2021 02:00;25.9;19.9;8.7;5.7;24.9;2.2;0.0;0.0
28.03.2021 03:00;29.0;17.9;6.7;4.2;21.3;1.9;0.0;0.0
28.03.2021 04:00;37.1;11.5;5.6;3.5;12.3;2.5;0.0;0.0
28.03.2021 05:00;32.5;14.8;6.1;3.9;16.1;2.6;0.0;0.0
28.03.2021 06:00;29.8;19.9;6.4;3.8;24.0;1.9;0.0;0.0
28.03.2021 07:00;25.0;23.1;7.1;3.7;29.5;1.6;0.0;9.5
28.03.2021 08:00;22.8;28.4;9.7;4.8;46.3;2.5;0.0;145.2
28.03.2021 09:00;36.6;20.9;8.2;4.3;35.5;5.8;0.0;361.3
28.03.2021 10:00;55.3;13.9;8.0;4.4;22.0;8.3;0.0;534.0
28.03.2021 11:00;71.0;13.4;7.1;3.6;21.4;10.4;0.0;679.0
28.03.2021 12:00;84.9;6.8;5.7;2.8;9.8;12.3;0.0;747.2
28.03.2021 13:00;90.2;8.1;6.5;2.8;11.5;14.1;0.0;793.2
28.03.2021 14:00;94.1;5.7;5.5;2.9;7.9;15.6;0.0;778.0
28.03.2021 15:00;91.2;8.3;6.6;3.1;11.5;16.3;0.0;696.7
28.03.2021 16:00;90.8;6.6;6.8;3.3;8.3;16.2;0.0;567.0
28.03.2021 17:00;93.7;6.5;5.8;2.9;8.3;15.9;0.0;394.7
28.03.2021 18:00;93.9;6.1;5.4;2.6;7.1;15.3;0.0;203.2
28.03.2021 19:00;84.0;13.3;5.8;2.9;14.8;13.0;0.0;21.8
28.03.2021 20:00;44.5;47.3;8.8;3.8;60.6;11.1;0.0;0.0
28.03.2021 21:00;42.3;35.3;10.5;5.1;41.6;8.1;0.0;0.0
28.03.2021 22:00;36.7;37.0;9.7;5.0;44.0;7.5;0.0;0.0
28.03.2021 23:00;46.8;20.0;8.5;4.8;21.9;6.7;0.0;0.0
29.03.2021 00:00;51.6;13.3;8.3;4.5;14.8;5.5;0.0;0.0
29.03.2021 01:00;46.6;10.6;6.3;3.9;11.6;5.0;0.0;0.0
29.03.2021 02:00;46.3;12.4;6.4;3.9;13.4;5.2;0.0;0.0
29.03.2021 03:00;42.2;16.8;6.6;4.0;17.5;3.0;0.0;0.0
29.03.2021 04:00;39.1;19.1;6.9;4.0;21.9;2.9;0.0;0.0
29.03.2021 05:00;22.8;41.9;12.1;4.8;56.3;2.5;0.0;0.0
29.03.2021 06:00;4.8;77.5;21.8;6.4;173.4;2.2;0.0;0.0
29.03.2021 07:00;6.7;70.1;25.2;6.9;128.3;2.5;0.0;12.2
29.03.2021 08:00;13.7;64.9;31.5;8.2;135.6;4.5;0.0;152.7
29.03.2021 09:00;32.0;47.6;27.3;7.3;82.3;7.8;0.0;364.0
29.03.2021 10:00;60.2;25.9;15.3;5.2;37.6;10.8;0.0;527.7
29.03.2021 11:00;73.0;26.3;16.8;4.6;39.0;13.4;0.0;663.7
29.03.2021 12:00;91.9;13.4;10.8;3.6;18.6;15.9;0.0;753.2
29.03.2021 13:00;95.5;17.2;11.1;3.6;24.4;17.5;0.0;767.8
29.03.2021 14:00;97.5;19.0;15.4;4.3;26.6;19.5;0.0;745.2
29.03.2021 15:00;98.1;19.6;18.2;4.4;26.7;20.5;0.0;687.0
29.03.2021 16:00;93.1;18.6;20.9;5.0;25.5;20.3;0.0;564.8
29.03.2021 17:00;99.4;13.0;17.2;4.7;15.6;19.5;0.0;397.8
29.03.2021 18:00;100.8;10.6;13.8;4.2;12.0;18.6;0.0;205.8
29.03.2021 19:00;83.3;24.2;13.6;4.6;26.3;16.0;0.0;27.2
29.03.2021 20:00;47.1;48.6;15.3;5.2;57.7;13.7;0.0;0.0
29.03.2021 21:00;39.2;42.4;14.8;5.5;48.6;10.6;0.0;0.0
29.03.2021 22:00;40.6;34.5;14.0;5.9;40.5;9.5;0.0;0.0
29.03.2021 23:00;41.0;26.9;13.8;5.8;29.7;8.4;0.0;0.0
30.03.2021 00:00;46.2;16.2;14.1;5.2;17.1;7.9;0.0;0.0
30.03.2021 01:00;43.8;12.8;10.1;4.6;14.0;6.2;0.0;0.0
30.03.2021 02:00;38.0;13.6;10.4;4.9;14.9;5.2;0.0;0.0
30.03.2021 03:00;31.7;16.8;9.9;4.5;19.1;5.1;0.0;0.0
30.03.2021 04:00;31.5;22.9;11.6;4.8;25.6;4.9;0.0;0.0
30.03.2021 05:00;14.4;44.2;15.5;6.3;60.5;4.7;0.0;0.0
30.03.2021 06:00;2.7;60.4;20.0;7.1;111.7;4.8;0.0;0.0
30.03.2021 07:00;1.9;78.6;39.3;10.3;236.6;5.1;0.0;11.8
30.03.2021 08:00;7.9;62.7;34.6;9.4;149.9;6.5;0.0;158.2
30.03.2021 09:00;22.8;50.1;34.9;8.7;100.7;9.9;0.0;365.2
30.03.2021 10:00;42.4;37.2;24.6;6.6;62.9;12.9;0.0;535.2
30.03.2021 11:00;55.7;29.6;27.4;6.1;46.9;15.6;0.0;670.2
30.03.2021 12:00;;;22.0;5.0;;18.1;0.0;757.5
30.03.2021 13:00;;;17.7;4.4;;20.0;0.0;790.3
30.03.2021 14:00;88.4;;25.0;5.1;;21.7;0.0;777.0
30.03.2021 15:00;89.9;16.5;26.7;6.0;16.7;22.1;0.0;698.7
30.03.2021 16:00;96.5;14.2;29.5;6.3;13.9;22.1;0.0;564.7
30.03.2021 17:00;101.2;18.5;26.7;6.0;19.2;21.9;0.0;394.7
30.03.2021 18:00;105.7;;21.6;5.2;;20.7;0.0;205.7
30.03.2021 19:00;91.7;23.5;17.8;5.3;23.4;18.5;0.0;26.0
30.03.2021 20:00;55.1;54.4;18.0;5.9;60.8;15.5;0.0;0.0
30.03.2021 21:00;52.9;31.0;17.3;5.8;33.4;13.5;0.0;0.0
30.03.2021 22:00;37.6;36.3;16.2;5.4;39.4;11.8;0.0;0.0
30.03.2021 23:00;43.2;25.2;13.3;5.4;25.8;11.1;0.0;0.0
31.03.2021 00:00;39.3;22.5;12.2;4.8;22.6;9.6;0.0;0.0
31.03.2021 01:00;42.1;15.4;10.7;5.5;14.9;7.9;0.0;0.0
31.03.2021 02:00;38.1;15.8;10.3;4.5;15.5;6.6;0.0;0.0
31.03.2021 03:00;38.3;16.2;10.4;4.8;15.6;6.0;0.0;0.0
31.03.2021 04:00;31.5;21.3;12.3;4.9;22.0;6.3;0.0;0.0
31.03.2021 05:00;17.6;40.2;13.8;5.5;54.2;5.3;0.0;0.0
31.03.2021 06:00;2.6;65.2;23.8;7.4;133.2;5.8;0.0;0.0
31.03.2021 07:00;2.4;74.3;43.7;10.8;205.9;5.3;0.0;13.3
31.03.2021 08:00;11.7;59.8;39.2;9.9;136.8;7.5;0.0;169.0
31.03.2021 09:00;20.7;55.5;44.4;10.5;115.4;11.0;0.0;372.3
31.03.2021 10:00;42.6;39.3;39.5;8.7;66.2;13.9;0.0;541.3
31.03.2021 11:00;64.6;25.5;27.4;6.5;38.1;16.3;0.0;675.5
31.03.2021 12:00;85.1;12.4;21.0;5.2;15.4;18.4;0.0;760.7
31.03.2021 13:00;84.5;21.7;19.2;5.1;30.2;20.5;0.0;795.5
31.03.2021 14:00;94.4;15.4;19.4;5.0;19.7;22.3;0.0;781.7
31.03.2021 15:00;98.9;14.3;22.4;5.5;17.4;23.4;0.0;703.7
31.03.2021 16:00;102.8;11.7;27.2;6.4;13.0;23.3;0.0;567.3
31.03.2021 17:00;106.4;10.9;24.2;6.1;11.1;22.7;0.0;393.5
31.03.2021 18:00;108.6;10.5;20.6;5.8;9.9;21.5;0.0;166.7
31.03.2021 19:00;102.6;14.0;20.4;6.0;13.4;19.3;0.0;28.8
31.03.2021 20:00;63.4;38.1;17.0;5.8;42.7;17.9;0.0;0.0
31.03.2021 21:00;44.0;43.5;17.3;6.1;48.6;14.5;0.0;0.0
31.03.2021 22:00;49.3;34.6;13.3;5.4;38.2;12.6;0.0;0.0
31.03.2021 23:00;48.3;27.3;12.5;5.3;28.7;11.1;0.0;0.0
01.04.2021 00:00;46.3;21.0;13.4;5.8;22.2;9.3;0.0;0.0
01.04.2021 01:00;46.8;16.2;;5.3;16.2;8.0;0.0;0.0
01.04.2021 02:00;44.9;13.9;;5.6;14.2;7.5;0.0;0.0
01.04.2021 03:00;42.6;17.8;;5.2;18.9;7.1;0.0;0.0
01.04.2021 04:00;37.8;22.2;;5.5;24.0;7.6;0.0;0.0
01.04.2021 05:00;41.5;20.3;;6.3;19.7;7.2;0.0;0.0
01.04.2021 06:00;11.3;61.3;;8.1;116.5;6.6;0.0;0.0
01.04.2021 07:00;4.6;76.9;;11.6;180.2;6.3;0.0;14.7
01.04.2021 08:00;13.0;68.0;;12.8;143.1;8.0;0.0;171.8
01.04.2021 09:00;29.9;52.5;;10.1;87.4;11.5;0.0;369.8
01.04.2021 10:00;55.8;35.1;;9.0;54.5;14.3;0.0;538.0
01.04.2021 11:00;72.9;24.6;;7.0;32.9;16.3;0.0;672.2
01.04.2021 12:00;87.9;18.8;;6.0;24.2;18.6;0.0;759.0
01.04.2021 13:00;95.8;18.6;;5.7;24.7;20.7;0.0;794.5
01.04.2021 14:00;102.4;17.6;;5.7;22.4;22.2;0.0;782.8
01.04.2021 15:00;110.0;12.7;;5.8;15.5;23.1;0.0;706.7
01.04.2021 16:00;111.9;14.6;;6.0;17.5;23.5;0.0;569.5
01.04.2021 17:00;104.6;25.2;;6.8;30.7;23.1;0.0;397.2
01.04.2021 18:00;105.8;21.5;;7.5;25.3;21.8;0.0;176.7
01.04.2021 19:00;100.8;17.7;;6.8;18.3;19.5;0.0;26.8
01.04.2021 20:00;85.5;23.7;;6.6;24.0;18.9;0.0;0.0
01.04.2021 21:00;61.0;38.6;;7.1;41.7;16.6;0.0;0.0
01.04.2021 22:00;52.0;37.6;;7.0;40.4;13.7;0.0;0.0
01.04.2021 23:00;49.6;33.6;;6.3;36.2;11.5;0.0;0.0
02.04.2021 00:00;44.7;29.5;;6.4;31.5;10.3;0.0;0.0
02.04.2021 01:00;49.8;22.2;;6.5;22.6;9.7;0.0;0.0
02.04.2021 02:00;48.5;17.3;;6.6;17.4;9.1;0.0;0.0
02.04.2021 03:00;49.2;16.8;;7.2;16.8;8.0;0.0;0.0
02.04.2021 04:00;45.1;19.2;;7.2;19.1;7.3;0.0;0.0
02.04.2021 05:00;33.9;28.3;;8.0;34.0;7.0;0.0;0.0
02.04.2021 06:00;17.6;48.5;;7.0;64.4;7.0;0.0;0.0
02.04.2021 07:00;13.8;57.9;;8.2;91.1;7.1;0.0;25.3
02.04.2021 08:00;19.9;55.0;;8.2;89.7;8.7;0.0;155.7
02.04.2021 09:00;34.9;45.9;;8.2;73.6;11.4;0.0;337.0
02.04.2021 10:00;52.5;35.7;;7.2;54.4;13.9;0.0;508.5
02.04.2021 11:00;77.2;22.3;;6.2;30.4;15.9;0.0;641.3
02.04.2021 12:00;93.4;12.6;;5.1;16.0;17.9;0.0;728.2
02.04.2021 13:00;98.5;13.3;;5.8;17.2;19.5;0.0;760.8
02.04.2021 14:00;103.6;13.6;;6.9;16.5;21.4;0.0;751.3
02.04.2021 15:00;106.1;10.6;;10.8;12.0;22.8;0.0;680.5
02.04.2021 16:00;89.4;21.7;;21.9;29.4;23.2;0.0;548.3
02.04.2021 17:00;89.1;16.5;;24.9;21.5;22.4;0.0;362.5
02.04.2021 18:00;101.6;3.9;;20.9;3.6;21.9;0.0;192.8
02.04.2021 19:00;101.3;7.8;;17.8;8.5;20.3;0.0;38.8
02.04.2021 20:00;84.5;15.7;;18.3;16.8;17.9;0.0;0.0
02.04.2021 21:00;89.5;10.0;;17.1;10.0;16.5;0.0;0.0
02.04.2021 22:00;79.6;14.3;;15.3;14.3;14.8;0.0;0.0
02.04.2021 23:00;78.5;10.2;;15.2;10.3;14.3;0.0;0.0
03.04.2021 00:00;76.8;8.0;;14.9;8.2;13.7;0.0;0.0
03.04.2021 01:00;69.6;8.5;;14.1;8.4;12.8;0.0;0.0
03.04.2021 02:00;67.2;6.0;;13.9;5.7;11.4;0.0;0.0
03.04.2021 03:00;60.3;8.4;;13.4;8.2;10.3;0.0;0.0
03.04.2021 04:00;51.0;10.7;;12.5;11.2;8.7;0.0;0.0
03.04.2021 05:00;49.6;15.4;;11.9;17.7;8.4;0.0;0.0
03.04.2021 06:00;48.7;22.1;;10.4;27.7;8.0;0.0;0.0
03.04.2021 07:00;53.1;21.5;;9.4;27.9;7.5;0.0;20.0
03.04.2021 08:00;51.2;22.5;;10.1;31.2;8.3;0.0;175.5
03.04.2021 09:00;60.9;14.3;;10.0;20.7;9.2;0.0;361.8
03.04.2021 10:00;63.8;12.1;;10.8;18.0;10.2;0.0;533.2
03.04.2021 11:00;67.8;10.9;;11.4;15.5;11.9;0.0;668.0
03.04.2021 12:00;72.6;9.0;;12.7;12.2;12.9;0.0;756.8
03.04.2021 13:00;76.9;7.4;;13.1;9.3;14.4;0.0;793.8
03.04.2021 14:00;76.5;7.3;;14.3;8.8;14.5;0.0;759.0
03.04.2021 15:00;73.8;7.9;;15.3;9.6;14.7;0.0;711.2
03.04.2021 16:00;73.9;6.9;;14.3;8.0;14.7;0.0;581.2
03.04.2021 17:00;73.2;8.1;;13.1;9.6;14.1;0.0;412.0
03.04.2021 18:00;70.8;11.7;;12.5;14.6;13.1;0.0;214.7
03.04.2021 19:00;70.2;12.8;;10.6;14.9;11.4;0.0;32.5
03.04.2021 20:00;75.0;6.7;;9.1;6.6;10.4;0.0;0.0
03.04.2021 21:00;72.0;8.2;;8.4;8.4;9.5;0.0;0.0
03.04.2021 22:00;70.2;9.0;;8.3;9.3;8.3;0.0;0.0
03.04.2021 23:00;66.8;7.3;;8.0;6.7;7.1;0.0;0.0
04.04.2021 00:00;56.3;13.2;;8.7;13.6;5.9;0.0;0.0
04.04.2021 01:00;47.4;13.7;;9.0;14.7;5.3;0.0;0.0
04.04.2021 02:00;39.9;13.4;;11.6;15.1;3.6;0.0;0.0
04.04.2021 03:00;36.9;10.7;;9.5;11.8;2.9;0.0;0.0
04.04.2021 04:00;37.6;12.7;;9.0;13.2;2.1;0.0;0.0
04.04.2021 05:00;34.7;11.6;;8.6;12.9;1.8;0.0;0.0
04.04.2021 06:00;28.3;18.5;;8.8;22.8;1.6;0.0;0.0
04.04.2021 07:00;24.3;22.3;;8.9;25.7;1.4;0.0;19.5
04.04.2021 08:00;28.3;18.8;;9.7;27.7;3.4;0.0;186.5
04.04.2021 09:00;45.8;10.9;;10.1;16.0;5.6;0.0;372.7
04.04.2021 10:00;60.5;9.2;;9.6;13.0;7.4;0.0;545.5
04.04.2021 11:00;65.4;11.8;;10.1;18.6;9.1;0.0;683.7
04.04.2021 12:00;73.2;8.8;;10.6;12.5;11.3;0.0;768.3
04.04.2021 13:00;80.4;6.7;;10.4;8.3;12.8;0.0;805.5
04.04.2021 14:00;86.2;5.5;;7.7;6.2;13.8;0.0;800.2
04.04.2021 15:00;90.4;5.1;;6.5;5.5;14.7;0.0;725.2
04.04.2021 16:00;91.1;5.6;;6.4;6.2;15.3;0.0;593.2
04.04.2021 17:00;91.7;5.1;;6.3;5.3;15.1;0.0;422.8
04.04.2021 18:00;90.3;7.6;;6.1;8.2;14.3;0.0;231.8
04.04.2021 19:00;88.9;6.5;;5.6;6.2;12.4;0.0;32.7
04.04.2021 20:00;81.4;14.5;;5.5;16.2;11.4;0.0;0.2
04.04.2021 21:00;79.0;12.0;;5.6;12.4;10.7;0.0;0.0
04.04.2021 22:00;59.3;23.4;;5.8;25.0;9.2;0.0;0.0
04.04.2021 23:00;56.7;13.9;;5.8;14.2;8.3;0.0;0.0
05.04.2021 00:00;52.8;12.1;;5.8;12.5;6.5;0.0;0.0
05.04.2021 01:00;50.0;11.4;;5.5;11.7;5.5;0.0;0.0
05.04.2021 02:00;48.0;11.1;;5.4;10.9;4.1;0.0;0.0
05.04.2021 03:00;44.7;8.4;;5.4;8.5;4.2;0.0;0.0
05.04.2021 04:00;43.8;12.1;;5.5;12.7;3.5;0.0;0.0
05.04.2021 05:00;35.4;19.0;;5.6;20.4;3.0;0.0;0.0
05.04.2021 06:00;22.2;31.3;;5.9;39.5;2.0;0.0;0.0
05.04.2021 07:00;9.9;48.6;;7.2;82.0;1.7;0.0;28.0
05.04.2021 08:00;25.9;32.6;;6.9;49.2;4.7;0.0;204.8
05.04.2021 09:00;41.4;27.2;;7.4;43.8;7.4;0.0;377.7
05.04.2021 10:00;61.2;18.3;;6.1;28.6;9.6;0.0;573.7
05.04.2021 11:00;73.9;14.6;;5.6;21.6;11.3;0.0;668.5
05.04.2021 12:00;85.3;11.1;;6.0;14.8;13.3;0.0;699.5
05.04.2021 13:00;86.1;8.9;;5.9;11.3;15.2;0.0;726.2
05.04.2021 14:00;92.1;5.6;;4.6;5.9;16.8;0.0;624.2
05.04.2021 15:00;85.8;15.7;;5.3;20.6;16.9;0.0;492.5
05.04.2021 16:00;93.3;12.8;;4.0;17.1;18.4;0.0;553.7
05.04.2021 17:00;104.0;2.0;;2.3;1.8;18.1;0.0;446.8
05.04.2021 18:00;101.4;4.2;;2.3;4.3;16.9;0.0;189.5
05.04.2021 19:00;101.6;3.2;;1.7;3.2;16.0;0.0;32.2
05.04.2021 20:00;99.8;1.9;;2.0;1.3;14.9;0.0;0.0
05.04.2021 21:00;98.1;1.9;;2.9;1.4;14.0;0.0;0.0
05.04.2021 22:00;95.1;3.0;;2.5;2.5;12.5;0.0;0.0
05.04.2021 23:00;91.7;2.3;;2.3;1.6;9.9;0.0;0.0
06.04.2021 00:00;79.9;3.6;;2.2;3.2;7.4;0.1;0.0
06.04.2021 01:00;69.7;3.0;;2.1;2.3;6.0;0.0;0.0
06.04.2021 02:00;69.9;3.0;;1.1;2.5;5.4;0.0;0.0
06.04.2021 03:00;74.0;3.0;;1.1;3.0;4.2;0.0;0.0
06.04.2021 04:00;79.5;3.0;;1.4;3.0;2.9;0.0;0.0
06.04.2021 05:00;80.2;6.0;;1.5;6.8;2.4;0.0;0.0
06.04.2021 06:00;76.5;10.5;;1.8;12.6;2.1;0.0;0.0
06.04.2021 07:00;77.4;12.1;;2.4;13.4;2.3;0.0;15.3
06.04.2021 08:00;77.5;10.9;;2.7;11.9;2.2;0.0;71.7
06.04.2021 09:00;74.9;14.4;;3.2;18.7;2.7;0.0;265.8
06.04.2021 10:00;72.9;19.4;;3.6;29.3;4.0;0.0;390.8
06.04.2021 11:00;75.3;18.2;;3.4;28.6;4.6;0.0;450.3
06.04.2021 12:00;85.1;12.1;;2.8;18.2;7.0;0.0;798.5
06.04.2021 13:00;92.7;10.2;;2.3;15.9;7.4;0.0;871.8
06.04.2021 14:00;90.9;2.4;;1.6;3.2;8.4;0.0;952.8
06.04.2021 15:00;87.9;4.7;;1.8;6.1;6.3;0.0;312.0
06.04.2021 16:00;83.5;4.0;;1.9;5.0;5.8;0.0;171.3
06.04.2021 17:00;82.4;2.1;;1.7;1.9;5.3;0.0;128.2
06.04.2021 18:00;80.6;2.7;;1.6;2.8;4.8;0.0;77.5
06.04.2021 19:00;79.1;4.3;;1.5;4.6;4.4;0.0;23.7
06.04.2021 20:00;75.5;8.0;;1.4;9.6;3.9;0.0;0.3
06.04.2021 21:00;73.3;4.6;;1.7;4.5;2.9;0.0;0.0
06.04.2021 22:00;72.9;5.0;;1.7;5.2;2.0;0.0;0.0
